user_id,sexo,idade,pais,tipo_assinatura,tempo_uso,musicas_por_dia,taxa_pulo,dispositivo,anuncios_semana,escuta_offline,cancelamento
1068,Feminino,46,CA,Familia,54,79,0.23,Desktop,0,1,0
1069,Masculino,21,IN,Estudante,58,24,0.47,Web,0,1,0
1070,Feminino,32,IN,Familia,219,25,0.06,Desktop,0,1,1
1071,Feminino,28,DE,Premium,178,14,0.35,Web,0,1,0
1072,Masculino,51,AU,Estudante,282,15,0.22,Mobile,0,1,0
1073,Feminino,45,DE,Estudante,243,9,0.02,Web,0,1,0
1074,Feminino,40,US,Familia,175,20,0.41,Mobile,0,1,0
1075,Masculino,30,IN,Gratuito,246,13,0.03,Web,13,0,1
1076,Feminino,43,UK,Premium,277,45,0.29,Web,0,1,0
1077,Feminino,32,PK,Familia,69,8,0.57,Mobile,0,1,1
1078,Masculino,54,PK,Familia,182,69,0.17,Mobile,0,1,0
1079,Feminino,23,UK,Estudante,176,57,0.11,Mobile,0,1,0
1080,Feminino,21,AU,Familia,47,86,0.15,Mobile,0,1,0
1081,Masculino,41,IN,Familia,256,20,0.46,Desktop,0,1,0
1082,Masculino,17,FR,Estudante,74,86,0.54,Desktop,0,1,0
1083,Masculino,46,PK,Estudante,111,19,0.06,Desktop,0,1,0
1084,Masculino,50,US,Gratuito,50,39,0.31,Web,13,0,0
1085,Feminino,42,DE,Gratuito,17,55,0.58,Mobile,49,0,1
1086,Feminino,46,UK,Estudante,85,75,0.15,Mobile,0,1,0
1087,Feminino,17,US,Familia,177,79,0.38,Desktop,0,1,1
1088,Feminino,39,PK,Estudante,288,64,0.0,Web,0,1,1
1089,Masculino,51,PK,Premium,299,93,0.58,Web,0,1,0
1090,Feminino,25,DE,Familia,242,19,0.4,Desktop,0,1,0
1091,Masculino,51,AU,Familia,113,33,0.04,Desktop,0,1,1
1092,Masculino,25,PK,Estudante,24,60,0.57,Mobile,0,1,0
1093,Feminino,54,IN,Gratuito,70,56,0.37,Desktop,14,0,0
1094,Feminino,37,UK,Estudante,194,62,0.04,Mobile,0,1,1
1095,Masculino,59,AU,Gratuito,232,80,0.25,Web,45,0,0
1096,Feminino,47,FR,Familia,52,7,0.45,Web,0,1,0
1097,Feminino,56,FR,Premium,186,2,0.36,Mobile,0,1,0
1098,Feminino,47,PK,Estudante,235,99,0.42,Mobile,0,1,0
1099,Feminino,32,IN,Gratuito,175,12,0.54,Desktop,30,0,0
1100,Feminino,47,IN,Estudante,182,62,0.13,Desktop,0,1,1
1101,Feminino,46,IN,Premium,244,14,0.2,Web,0,1,0
1102,Masculino,47,FR,Familia,240,47,0.16,Desktop,0,1,0
1103,Feminino,49,IN,Estudante,217,27,0.38,Desktop,0,1,0
1104,Feminino,32,FR,Familia,106,5,0.28,Desktop,0,1,1
1105,Feminino,21,FR,Estudante,125,11,0.57,Desktop,0,1,1
1106,Feminino,41,FR,Gratuito,298,30,0.42,Web,33,0,0
1107,Feminino,25,PK,Familia,254,64,0.39,Web,0,1,0
1108,Feminino,25,IN,Premium,195,39,0.36,Desktop,0,1,0
1109,Feminino,45,US,Familia,101,64,0.41,Web,0,1,0
1110,Feminino,30,DE,Familia,32,42,0.52,Desktop,0,1,1
1111,Masculino,26,DE,Gratuito,288,40,0.16,Web,44,0,1
1112,Masculino,42,PK,Gratuito,262,41,0.17,Mobile,37,0,0
1113,Masculino,53,UK,Estudante,83,6,0.03,Mobile,0,1,0
1114,Feminino,35,UK,Estudante,255,34,0.02,Desktop,0,1,1
1115,Feminino,23,FR,Familia,47,85,0.42,Web,0,1,0
1116,Feminino,55,IN,Gratuito,180,93,0.6,Desktop,14,0,0
1117,Feminino,24,US,Estudante,232,71,0.23,Mobile,0,1,0
1118,Feminino,50,FR,Estudante,246,47,0.28,Web,0,1,1
1119,Masculino,44,IN,Estudante,11,74,0.47,Mobile,0,1,0
1120,Masculino,24,AU,Familia,164,84,0.02,Desktop,0,1,1
1121,Masculino,26,IN,Gratuito,284,14,0.5,Desktop,10,0,0
1122,Feminino,29,US,Premium,259,39,0.39,Mobile,0,1,1
1123,Masculino,20,DE,Estudante,226,82,0.53,Desktop,0,1,0
1124,Feminino,18,AU,Premium,111,42,0.54,Web,0,1,0
1125,Feminino,17,DE,Gratuito,146,68,0.16,Web,12,0,1
1126,Masculino,21,AU,Gratuito,129,5,0.02,Desktop,25,0,0
1127,Feminino,20,CA,Estudante,241,68,0.22,Mobile,0,1,0
1128,Feminino,27,IN,Gratuito,144,75,0.2,Web,26,0,0
1129,Feminino,27,US,Gratuito,284,57,0.14,Desktop,41,0,1
1130,Feminino,50,UK,Estudante,241,93,0.17,Web,0,1,1
1131,Masculino,26,FR,Premium,290,14,0.33,Mobile,0,1,0
1132,Feminino,23,FR,Estudante,137,39,0.49,Web,0,1,0
1133,Masculino,56,FR,Premium,187,60,0.14,Web,0,1,0
1134,Feminino,35,FR,Familia,36,14,0.6,Web,0,1,0
1135,Masculino,56,UK,Familia,106,5,0.55,Web,0,1,1
1136,Feminino,25,PK,Familia,211,10,0.6,Mobile,0,1,0
1137,Feminino,44,AU,Familia,64,88,0.24,Web,0,1,0
1138,Feminino,30,PK,Premium,49,75,0.36,Desktop,0,1,0
1139,Masculino,53,CA,Estudante,68,82,0.57,Web,0,1,1
1140,Masculino,31,US,Estudante,268,58,0.59,Web,0,1,0
1141,Feminino,52,UK,Premium,118,67,0.57,Mobile,0,1,0
1142,Feminino,31,AU,Gratuito,200,50,0.33,Desktop,40,0,0
1143,Feminino,49,US,Gratuito,13,96,0.05,Mobile,30,0,0
1144,Feminino,47,PK,Estudante,150,22,0.47,Mobile,0,1,0
1145,Feminino,30,IN,Familia,43,7,0.04,Mobile,0,1,0
1146,Feminino,28,UK,Premium,298,12,0.59,Web,0,1,0
1147,Masculino,49,DE,Gratuito,156,32,0.29,Desktop,33,0,0
1148,Feminino,23,AU,Familia,27,72,0.01,Desktop,0,1,0
1149,Feminino,56,AU,Gratuito,243,43,0.13,Desktop,10,0,0
1150,Feminino,38,FR,Familia,282,48,0.57,Mobile,0,1,1
1151,Feminino,59,DE,Familia,274,97,0.22,Web,0,1,0
1152,Feminino,52,UK,Familia,253,50,0.25,Web,0,1,0
1153,Masculino,20,DE,Estudante,276,18,0.15,Web,0,1,1
1154,Masculino,38,US,Gratuito,65,74,0.1,Web,28,0,0
1155,Feminino,24,IN,Gratuito,12,99,0.17,Desktop,33,0,0
1156,Masculino,16,UK,Estudante,172,81,0.18,Web,0,1,0
1157,Feminino,17,FR,Familia,183,1,0.17,Mobile,0,1,1
1158,Masculino,27,CA,Familia,81,80,0.57,Mobile,0,1,0
1159,Feminino,43,DE,Estudante,214,94,0.28,Mobile,0,1,0
1160,Feminino,43,AU,Familia,29,30,0.25,Web,0,1,0
1161,Feminino,38,FR,Premium,284,96,0.53,Web,0,1,0
1162,Masculino,19,PK,Estudante,257,91,0.48,Web,0,1,0
1163,Feminino,58,PK,Estudante,61,92,0.57,Web,0,1,0
1164,Feminino,35,FR,Estudante,53,25,0.06,Web,0,1,1
1165,Masculino,26,US,Premium,293,76,0.31,Mobile,0,1,0
1166,Feminino,25,CA,Gratuito,205,47,0.54,Web,15,0,0
1167,Feminino,25,US,Premium,209,22,0.33,Web,0,1,0
1168,Masculino,34,AU,Estudante,242,28,0.43,Mobile,0,1,0
1169,Feminino,42,FR,Premium,88,48,0.15,Mobile,0,1,0
1170,Feminino,42,IN,Premium,99,67,0.26,Desktop,0,1,0
1171,Feminino,45,AU,Familia,179,74,0.45,Desktop,0,1,0
1172,Feminino,35,UK,Familia,174,66,0.56,Desktop,0,1,1
1173,Feminino,37,FR,Estudante,84,96,0.4,Mobile,0,1,0
1174,Feminino,17,UK,Estudante,275,78,0.11,Mobile,0,1,0
1175,Masculino,41,DE,Gratuito,272,59,0.53,Web,21,0,0
1176,Feminino,49,AU,Estudante,252,72,0.4,Mobile,0,1,0
1177,Feminino,17,FR,Estudante,273,81,0.6,Mobile,0,1,0
1178,Feminino,47,AU,Premium,198,51,0.45,Desktop,0,1,0
1179,Masculino,17,US,Premium,172,49,0.56,Desktop,0,1,0
1180,Feminino,57,FR,Estudante,33,87,0.54,Web,0,1,1
1181,Feminino,43,IN,Premium,19,73,0.25,Desktop,0,1,0
1182,Feminino,59,IN,Estudante,254,46,0.45,Web,0,1,0
1183,Feminino,47,DE,Gratuito,166,19,0.34,Desktop,36,0,0
1184,Feminino,39,CA,Estudante,215,89,0.45,Desktop,0,1,0
1185,Masculino,34,IN,Familia,73,27,0.39,Mobile,0,1,1
1186,Masculino,21,IN,Familia,247,30,0.42,Desktop,0,1,1
1187,Feminino,37,PK,Gratuito,194,56,0.16,Web,13,0,0
1188,Feminino,47,IN,Estudante,193,55,0.0,Mobile,0,1,1
1189,Feminino,58,US,Estudante,31,28,0.01,Desktop,0,1,0
1190,Feminino,51,UK,Familia,135,49,0.35,Desktop,0,1,1
1191,Feminino,34,DE,Estudante,99,67,0.26,Mobile,0,1,1
1192,Feminino,38,IN,Familia,260,42,0.43,Web,0,1,0
1193,Feminino,24,IN,Premium,76,26,0.04,Desktop,0,1,0
1194,Masculino,57,DE,Estudante,221,41,0.35,Mobile,0,1,0
1195,Feminino,58,PK,Gratuito,59,46,0.42,Mobile,5,0,0
1196,Masculino,58,AU,Familia,80,50,0.32,Desktop,0,1,0
1197,Feminino,33,CA,Premium,295,99,0.54,Web,0,1,1
1198,Feminino,43,FR,Familia,292,71,0.42,Web,0,1,0
1199,Feminino,39,CA,Familia,133,74,0.21,Mobile,0,1,0
1200,Masculino,40,IN,Premium,191,88,0.52,Mobile,0,1,0
1201,Masculino,34,CA,Gratuito,41,79,0.05,Mobile,39,0,1
1202,Masculino,20,AU,Premium,57,8,0.57,Desktop,0,1,0
1203,Feminino,35,CA,Gratuito,251,27,0.52,Web,42,0,1
1204,Feminino,42,DE,Premium,22,80,0.45,Desktop,0,1,0
1205,Masculino,19,US,Gratuito,32,62,0.19,Desktop,40,0,1
1206,Feminino,35,DE,Gratuito,227,4,0.02,Web,32,0,0
1207,Feminino,48,UK,Familia,228,20,0.32,Mobile,0,1,1
1208,Feminino,38,IN,Gratuito,131,72,0.57,Mobile,37,0,0
1209,Feminino,19,DE,Gratuito,96,67,0.27,Desktop,38,0,0
1210,Feminino,34,CA,Familia,10,97,0.16,Desktop,0,1,0
1211,Masculino,29,IN,Familia,57,31,0.03,Web,0,1,0
1212,Masculino,59,DE,Premium,51,30,0.03,Desktop,0,1,1
1213,Feminino,42,CA,Premium,51,78,0.06,Desktop,0,1,1
1214,Feminino,44,AU,Estudante,47,80,0.44,Mobile,0,1,0
1215,Feminino,25,FR,Familia,120,52,0.32,Desktop,0,1,0
1216,Feminino,57,US,Familia,101,32,0.17,Desktop,0,1,0
1217,Feminino,45,PK,Premium,240,48,0.5,Web,0,1,0
1218,Feminino,49,AU,Familia,89,25,0.35,Web,0,1,0
1219,Feminino,51,UK,Gratuito,45,61,0.37,Desktop,36,0,0
1220,Feminino,47,FR,Gratuito,289,49,0.06,Web,47,0,0
1221,Feminino,53,AU,Gratuito,280,74,0.39,Mobile,6,0,1
1222,Feminino,23,AU,Familia,290,82,0.44,Desktop,0,1,1
1223,Feminino,47,IN,Familia,100,26,0.06,Mobile,0,1,1
1224,Masculino,53,UK,Estudante,22,35,0.24,Mobile,0,1,1
1225,Feminino,39,US,Familia,13,15,0.05,Web,0,1,0
1226,Feminino,26,PK,Estudante,245,71,0.37,Desktop,0,1,1
1227,Masculino,44,DE,Familia,162,4,0.24,Web,0,1,0
1228,Masculino,24,US,Familia,249,93,0.21,Desktop,0,1,0
1229,Feminino,41,CA,Gratuito,218,6,0.13,Web,38,0,0
1230,Feminino,25,US,Familia,22,87,0.27,Mobile,0,1,0
1231,Masculino,49,IN,Gratuito,269,82,0.42,Desktop,5,0,1
1232,Feminino,39,US,Estudante,172,55,0.27,Desktop,0,1,0
1233,Feminino,39,DE,Familia,10,36,0.04,Desktop,0,1,0
1234,Feminino,53,PK,Premium,93,28,0.45,Mobile,0,1,1
1235,Feminino,32,FR,Gratuito,272,38,0.34,Mobile,20,0,0
1236,Masculino,27,CA,Familia,53,82,0.48,Mobile,0,1,0
1237,Masculino,40,FR,Gratuito,59,30,0.1,Web,44,0,0
1238,Masculino,51,AU,Premium,20,72,0.25,Mobile,0,1,0
1239,Feminino,52,UK,Premium,247,41,0.33,Desktop,0,1,0
1240,Feminino,40,CA,Premium,220,97,0.05,Desktop,0,1,0
1241,Feminino,23,DE,Premium,70,85,0.46,Mobile,0,1,0
1242,Feminino,42,UK,Premium,154,48,0.23,Desktop,0,1,0
1243,Masculino,18,UK,Premium,234,6,0.52,Desktop,0,1,1
1244,Masculino,20,AU,Gratuito,158,95,0.13,Desktop,10,0,0
1245,Feminino,34,AU,Familia,35,3,0.09,Desktop,0,1,1
1246,Feminino,59,CA,Gratuito,233,80,0.16,Desktop,36,0,0
1247,Feminino,34,IN,Gratuito,177,27,0.3,Web,22,0,1
1248,Feminino,42,DE,Gratuito,193,28,0.55,Web,19,0,0
1249,Feminino,39,US,Familia,67,38,0.06,Mobile,0,1,1
1250,Feminino,58,FR,Premium,244,4,0.37,Mobile,0,1,0
1251,Feminino,20,UK,Estudante,111,92,0.36,Desktop,0,1,1
1252,Feminino,52,US,Gratuito,281,1,0.1,Web,47,0,0
1253,Masculino,55,PK,Gratuito,222,74,0.49,Web,34,0,0
1254,Masculino,31,IN,Familia,142,98,0.28,Desktop,0,1,1
1255,Feminino,20,DE,Familia,188,10,0.33,Desktop,0,1,0
1256,Masculino,21,AU,Estudante,11,3,0.48,Desktop,0,1,1
1257,Feminino,27,UK,Premium,221,53,0.01,Mobile,0,1,1
1258,Feminino,57,IN,Estudante,76,9,0.11,Web,0,1,0
1259,Masculino,55,DE,Gratuito,166,55,0.28,Web,32,0,0
1260,Feminino,32,CA,Gratuito,180,91,0.37,Web,7,0,0
1261,Feminino,17,CA,Gratuito,298,88,0.14,Mobile,37,0,0
1262,Masculino,38,DE,Gratuito,71,85,0.4,Web,40,0,1
1263,Feminino,58,UK,Estudante,115,23,0.34,Desktop,0,1,0
1264,Masculino,42,UK,Familia,193,66,0.22,Mobile,0,1,0
1265,Feminino,46,AU,Gratuito,242,37,0.2,Web,34,0,0
1266,Masculino,51,UK,Premium,12,81,0.3,Mobile,0,1,0
1267,Feminino,17,PK,Estudante,116,40,0.01,Desktop,0,1,0
1268,Masculino,54,AU,Familia,213,38,0.55,Desktop,0,1,1
1269,Feminino,35,DE,Gratuito,246,46,0.13,Mobile,18,0,0
1270,Feminino,16,PK,Gratuito,48,31,0.48,Desktop,44,0,0
1271,Masculino,57,AU,Familia,133,19,0.12,Web,0,1,0
1272,Feminino,42,IN,Estudante,207,75,0.04,Web,0,1,0
1273,Feminino,31,UK,Gratuito,180,7,0.44,Desktop,44,0,0
1274,Masculino,53,CA,Premium,79,74,0.05,Desktop,0,1,0
1275,Feminino,25,AU,Premium,294,74,0.36,Web,0,1,0
1276,Masculino,59,PK,Premium,118,39,0.01,Web,0,1,0
1277,Masculino,27,FR,Premium,205,53,0.42,Mobile,0,1,1
1278,Feminino,37,AU,Gratuito,84,83,0.2,Web,7,0,0
1279,Feminino,34,AU,Premium,296,98,0.03,Mobile,0,1,0
1280,Masculino,36,PK,Estudante,281,27,0.08,Desktop,0,1,1
1281,Feminino,43,FR,Gratuito,63,90,0.32,Web,49,0,1
1282,Feminino,40,PK,Gratuito,219,71,0.2,Desktop,26,0,0
1283,Feminino,57,AU,Premium,63,73,0.1,Web,0,1,0
1284,Feminino,43,US,Familia,261,55,0.15,Mobile,0,1,0
1285,Masculino,36,UK,Gratuito,243,36,0.29,Desktop,32,0,1
1286,Feminino,33,PK,Premium,110,78,0.42,Web,0,1,0
1287,Feminino,37,AU,Estudante,41,98,0.04,Web,0,1,0
1288,Feminino,56,US,Premium,140,79,0.13,Web,0,1,0
1289,Masculino,45,US,Estudante,178,97,0.52,Desktop,0,1,0
1290,Masculino,29,DE,Estudante,179,13,0.43,Mobile,0,1,0
1291,Masculino,35,CA,Gratuito,168,85,0.43,Mobile,39,0,0
1292,Feminino,24,FR,Premium,90,7,0.56,Web,0,1,0
1293,Masculino,44,CA,Gratuito,296,90,0.15,Web,26,0,1
1294,Feminino,29,PK,Gratuito,268,41,0.2,Web,38,0,1
1295,Feminino,47,IN,Gratuito,80,39,0.31,Desktop,43,0,1
1296,Masculino,44,AU,Gratuito,199,59,0.06,Desktop,32,0,0
1297,Masculino,53,DE,Estudante,116,37,0.44,Mobile,0,1,0
1298,Feminino,20,AU,Familia,198,87,0.27,Web,0,1,0
1299,Feminino,25,UK,Familia,201,31,0.17,Web,0,1,1
1300,Masculino,31,AU,Estudante,80,27,0.1,Web,0,1,0
1301,Feminino,41,AU,Estudante,222,90,0.58,Web,0,1,0
1302,Feminino,43,PK,Estudante,36,47,0.4,Web,0,1,1
1303,Feminino,18,US,Premium,113,92,0.04,Mobile,0,1,0
1304,Feminino,31,CA,Familia,149,96,0.28,Desktop,0,1,0
1305,Masculino,44,AU,Gratuito,34,50,0.15,Mobile,27,0,0
1306,Masculino,27,PK,Gratuito,20,68,0.0,Mobile,45,0,0
1307,Feminino,21,CA,Gratuito,198,46,0.49,Mobile,42,0,0
1308,Masculino,25,PK,Gratuito,265,26,0.5,Desktop,14,0,0
1309,Masculino,43,IN,Premium,149,38,0.04,Desktop,0,1,0
1310,Feminino,52,CA,Familia,217,72,0.13,Web,0,1,0
1311,Feminino,36,CA,Premium,54,24,0.56,Mobile,0,1,1
1312,Feminino,31,FR,Estudante,278,12,0.18,Web,0,1,1
1313,Feminino,41,US,Gratuito,99,43,0.04,Web,19,0,0
1314,Masculino,57,US,Gratuito,89,4,0.24,Web,27,0,1
1315,Feminino,46,FR,Familia,245,65,0.57,Mobile,0,1,0
1316,Feminino,16,UK,Estudante,252,17,0.51,Mobile,0,1,0
1317,Masculino,20,PK,Premium,11,59,0.42,Web,0,1,1
1318,Masculino,55,CA,Estudante,29,2,0.27,Mobile,0,1,0
1319,Feminino,32,AU,Familia,78,95,0.15,Web,0,1,1
1320,Feminino,26,FR,Gratuito,199,95,0.47,Web,49,0,0
1321,Masculino,25,AU,Gratuito,238,34,0.18,Desktop,32,0,0
1322,Feminino,57,UK,Premium,231,77,0.23,Mobile,0,1,0
1323,Feminino,28,AU,Estudante,283,17,0.04,Mobile,0,1,1
1324,Masculino,26,US,Premium,209,78,0.58,Desktop,0,1,0
1325,Feminino,59,UK,Premium,227,23,0.07,Mobile,0,1,0
1326,Feminino,20,CA,Premium,36,23,0.18,Desktop,0,1,0
1327,Feminino,54,FR,Familia,117,73,0.4,Mobile,0,1,0
1328,Masculino,57,IN,Familia,131,6,0.27,Web,0,1,1
1329,Feminino,30,PK,Estudante,293,30,0.56,Mobile,0,1,0
1330,Feminino,53,DE,Premium,44,67,0.18,Mobile,0,1,0
1331,Masculino,40,US,Familia,268,98,0.33,Desktop,0,1,0
1332,Feminino,59,FR,Familia,242,67,0.41,Desktop,0,1,0
1333,Masculino,21,AU,Familia,141,94,0.54,Mobile,0,1,1
1334,Feminino,48,CA,Familia,277,74,0.36,Mobile,0,1,0
1335,Feminino,42,PK,Familia,106,98,0.59,Desktop,0,1,0
1336,Feminino,37,PK,Premium,153,93,0.51,Mobile,0,1,1
1337,Feminino,57,UK,Estudante,91,33,0.06,Mobile,0,1,0
1338,Feminino,25,CA,Familia,264,43,0.51,Web,0,1,0
1339,Masculino,22,US,Familia,163,55,0.01,Desktop,0,1,1
1340,Masculino,33,US,Estudante,87,87,0.22,Desktop,0,1,0
1341,Feminino,18,UK,Premium,155,45,0.42,Web,0,1,1
1342,Masculino,58,FR,Gratuito,90,57,0.01,Web,6,0,1
1343,Feminino,43,PK,Estudante,20,56,0.09,Web,0,1,0
1344,Masculino,33,UK,Gratuito,262,56,0.16,Desktop,41,0,0
1345,Feminino,19,IN,Gratuito,177,59,0.32,Web,48,0,0
1346,Feminino,57,UK,Estudante,232,43,0.59,Web,0,1,1
1347,Feminino,32,AU,Estudante,288,84,0.33,Desktop,0,1,0
1348,Feminino,51,CA,Familia,122,20,0.41,Web,0,1,1
1349,Feminino,30,US,Premium,249,21,0.53,Mobile,0,1,0
1350,Masculino,34,US,Estudante,177,22,0.18,Web,0,1,0
1351,Masculino,57,CA,Familia,59,19,0.25,Desktop,0,1,0
1352,Feminino,51,AU,Gratuito,79,61,0.11,Web,27,0,1
1353,Feminino,22,CA,Familia,30,39,0.33,Desktop,0,1,0
1354,Feminino,29,UK,Premium,26,35,0.28,Desktop,0,1,1
1355,Feminino,33,IN,Gratuito,182,67,0.49,Web,31,0,0
1356,Feminino,48,CA,Familia,193,41,0.17,Desktop,0,1,0
1357,Masculino,35,IN,Estudante,82,26,0.31,Mobile,0,1,1
1358,Feminino,32,CA,Gratuito,114,34,0.16,Web,16,0,0
1359,Feminino,17,PK,Premium,92,65,0.16,Web,0,1,0
1360,Feminino,56,UK,Gratuito,265,50,0.05,Web,19,0,0
1361,Masculino,53,IN,Familia,45,77,0.55,Desktop,0,1,0
1362,Feminino,42,UK,Familia,177,60,0.04,Desktop,0,1,0
1363,Feminino,19,FR,Gratuito,16,48,0.06,Web,47,0,0
1364,Masculino,18,FR,Estudante,238,42,0.51,Desktop,0,1,0
1365,Masculino,49,PK,Familia,290,21,0.53,Mobile,0,1,1
1366,Feminino,24,DE,Premium,88,7,0.33,Mobile,0,1,0
1367,Feminino,47,US,Premium,119,50,0.57,Mobile,0,1,1
1368,Feminino,18,IN,Familia,52,74,0.0,Web,0,1,1
1369,Feminino,58,PK,Estudante,223,2,0.01,Desktop,0,1,0
1370,Feminino,21,UK,Estudante,240,55,0.01,Desktop,0,1,1
1371,Feminino,48,FR,Gratuito,62,14,0.58,Desktop,10,0,0
1372,Masculino,49,AU,Gratuito,121,99,0.28,Mobile,47,0,0
1373,Masculino,52,UK,Estudante,173,45,0.41,Web,0,1,0
1374,Masculino,25,US,Estudante,56,91,0.08,Desktop,0,1,1
1375,Feminino,32,UK,Gratuito,113,95,0.06,Web,22,0,1
1376,Masculino,44,US,Estudante,253,87,0.26,Desktop,0,1,0
1377,Feminino,50,US,Gratuito,205,25,0.13,Web,13,0,0
1378,Feminino,58,FR,Estudante,20,46,0.49,Desktop,0,1,0
1379,Masculino,16,AU,Familia,240,31,0.5,Web,0,1,0
1380,Feminino,47,IN,Premium,92,95,0.21,Web,0,1,0
1381,Feminino,23,UK,Premium,288,82,0.39,Desktop,0,1,0
1382,Feminino,43,US,Gratuito,273,96,0.37,Mobile,41,0,0
1383,Masculino,45,IN,Estudante,19,4,0.02,Web,0,1,1
1384,Masculino,23,PK,Familia,271,57,0.54,Desktop,0,1,0
1385,Feminino,38,UK,Estudante,72,61,0.2,Web,0,1,0
1386,Feminino,48,IN,Gratuito,114,72,0.48,Web,44,0,1
1387,Masculino,31,UK,Premium,283,73,0.17,Mobile,0,1,0
1388,Feminino,56,IN,Gratuito,245,92,0.28,Mobile,38,0,0
1389,Feminino,47,US,Gratuito,116,21,0.24,Web,46,0,0
1390,Feminino,31,US,Gratuito,126,22,0.15,Web,42,0,0
1391,Feminino,59,CA,Estudante,114,13,0.01,Mobile,0,1,0
1392,Masculino,45,IN,Gratuito,31,47,0.22,Mobile,13,0,0
1393,Masculino,53,IN,Gratuito,57,90,0.5,Desktop,15,0,0
1394,Feminino,34,UK,Gratuito,272,30,0.46,Mobile,12,0,0
1395,Masculino,53,AU,Estudante,264,70,0.23,Web,0,1,0
1396,Feminino,53,CA,Premium,191,9,0.24,Mobile,0,1,1
1397,Feminino,44,DE,Estudante,229,6,0.33,Desktop,0,1,0
1398,Masculino,33,US,Gratuito,74,67,0.15,Desktop,14,0,0
1399,Feminino,51,IN,Premium,98,38,0.59,Web,0,1,0
1400,Feminino,17,DE,Familia,29,33,0.55,Desktop,0,1,1
1401,Feminino,43,UK,Gratuito,21,16,0.34,Desktop,38,0,0
1402,Masculino,20,PK,Gratuito,58,75,0.08,Web,47,0,0
1403,Masculino,42,DE,Familia,292,64,0.09,Web,0,1,0
1404,Masculino,54,FR,Premium,49,13,0.04,Desktop,0,1,0
1405,Masculino,41,DE,Premium,126,86,0.33,Web,0,1,1
1406,Feminino,50,AU,Gratuito,192,94,0.5,Mobile,44,0,0
1407,Masculino,28,PK,Familia,294,41,0.15,Desktop,0,1,0
1408,Feminino,42,AU,Estudante,123,29,0.19,Desktop,0,1,0
1409,Feminino,31,FR,Premium,139,16,0.13,Desktop,0,1,0
1410,Masculino,34,AU,Premium,55,17,0.39,Web,0,1,0
1411,Feminino,26,AU,Gratuito,228,74,0.3,Web,40,0,0
1412,Feminino,45,DE,Estudante,204,93,0.33,Desktop,0,1,0
1413,Feminino,24,US,Premium,199,81,0.26,Web,0,1,0
1414,Feminino,56,PK,Familia,71,48,0.28,Web,0,1,0
1415,Feminino,39,FR,Familia,251,25,0.22,Mobile,0,1,1
1416,Feminino,51,IN,Familia,77,25,0.24,Desktop,0,1,0
1417,Feminino,20,US,Gratuito,23,15,0.12,Web,5,0,0
1418,Feminino,19,IN,Estudante,30,19,0.26,Desktop,0,1,0
1419,Feminino,30,PK,Familia,114,49,0.3,Web,0,1,0
1420,Feminino,43,PK,Gratuito,48,78,0.36,Mobile,19,0,0
1421,Feminino,44,AU,Estudante,33,12,0.41,Web,0,1,0
1422,Feminino,59,DE,Premium,121,62,0.41,Desktop,0,1,1
1423,Feminino,16,CA,Gratuito,147,4,0.58,Web,47,0,0
1424,Feminino,48,PK,Estudante,103,88,0.54,Desktop,0,1,0
1425,Feminino,33,DE,Premium,222,10,0.27,Mobile,0,1,0
1426,Masculino,45,PK,Familia,58,41,0.17,Mobile,0,1,0
1427,Feminino,27,PK,Familia,297,30,0.07,Desktop,0,1,0
1428,Masculino,17,DE,Gratuito,117,83,0.26,Mobile,9,0,0
1429,Feminino,49,FR,Premium,131,49,0.04,Mobile,0,1,0
1430,Masculino,36,IN,Gratuito,97,12,0.44,Desktop,32,0,0
1431,Feminino,53,DE,Familia,112,35,0.42,Web,0,1,1
1432,Masculino,34,CA,Familia,185,10,0.41,Mobile,0,1,1
1433,Feminino,36,IN,Familia,131,16,0.5,Desktop,0,1,0
1434,Feminino,25,UK,Premium,56,53,0.12,Desktop,0,1,1
1435,Feminino,43,FR,Estudante,64,53,0.4,Desktop,0,1,1
1436,Masculino,42,AU,Familia,160,91,0.27,Mobile,0,1,0
1437,Feminino,26,IN,Familia,134,98,0.18,Desktop,0,1,0
1438,Masculino,16,UK,Premium,160,15,0.03,Desktop,0,1,0
1439,Masculino,48,UK,Premium,47,46,0.2,Web,0,1,0
1440,Masculino,53,US,Gratuito,15,26,0.02,Mobile,29,0,1
1441,Feminino,22,DE,Premium,291,58,0.12,Desktop,0,1,0
1442,Feminino,19,UK,Gratuito,75,21,0.24,Desktop,10,0,0
1443,Feminino,52,FR,Premium,130,53,0.2,Desktop,0,1,0
1444,Feminino,20,FR,Premium,96,50,0.49,Desktop,0,1,1
1445,Feminino,18,CA,Estudante,284,1,0.13,Mobile,0,1,1
1446,Feminino,40,FR,Estudante,173,56,0.39,Web,0,1,0
1447,Feminino,40,PK,Familia,238,43,0.01,Desktop,0,1,0
1448,Feminino,38,PK,Gratuito,52,14,0.49,Mobile,8,0,0
1449,Feminino,51,PK,Estudante,212,97,0.29,Web,0,1,0
1450,Masculino,36,IN,Premium,246,45,0.18,Mobile,0,1,0
1451,Masculino,51,CA,Familia,59,88,0.14,Mobile,0,1,1
1452,Masculino,40,CA,Estudante,250,81,0.34,Web,0,1,0
1453,Feminino,25,PK,Gratuito,138,7,0.37,Mobile,9,0,0
1454,Feminino,45,FR,Premium,75,4,0.17,Web,0,1,1
